CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,Gender_Male,Churn_Probability,Risk_Level,CustomerId
667,34,5,0.0,2,1,1,102908.63,0,False,False,True,0.01,Low,15755642
850,36,6,0.0,2,0,1,41291.05,0,False,True,True,0.02,Low,15576526
622,42,9,0.0,2,1,0,119127.06,0,False,True,True,0.05,Low,15792489
577,30,8,92472.1,2,0,1,126434.61,0,False,False,False,0.0,,15733705
555,21,1,0.0,2,0,0,103901.35,0,False,True,True,0.01,Low,15807221
547,62,10,127738.75,2,1,1,85153.0,0,False,False,True,0.01,Low,15573045
613,50,5,101242.98,2,1,0,12493.61,0,True,False,False,0.2,Low,15756824
672,43,4,92599.55,2,1,1,167336.78,0,False,False,False,0.06,Low,15773520
624,36,10,0.0,2,0,1,186180.42,0,False,True,False,0.02,Low,15627439
698,50,1,0.0,4,1,0,88566.9,1,False,True,False,0.93,High,15701439
606,37,6,82373.94,1,0,0,172526.9,1,False,False,True,0.63,Medium,15785352
720,31,4,141356.47,1,0,0,137985.69,0,False,True,True,0.0,,15616525
835,23,9,0.0,1,1,0,19793.73,1,False,False,True,0.63,Medium,15717489
771,47,3,72664.0,2,1,1,107874.39,0,False,True,False,0.1,Low,15795737
811,47,3,123365.34,2,0,0,171995.34,0,False,False,False,0.19,Low,15693877
734,33,5,121898.58,1,1,0,61829.89,0,True,False,True,0.24,Low,15576111
548,33,6,0.0,1,1,1,31728.35,0,False,True,True,0.06,Low,15595713
652,31,3,103696.97,3,0,0,155221.05,1,False,False,False,0.96,High,15808868
707,33,2,0.0,2,0,0,130866.95,0,False,False,True,0.01,Low,15708193
605,56,1,74129.18,2,1,1,62199.78,1,True,False,False,0.74,High,15697801
623,34,9,0.0,1,1,0,24255.21,0,False,False,False,0.16,Low,15770121
686,29,3,185379.02,1,1,0,64679.07,0,True,False,True,0.1,Low,15800524
525,47,1,118087.68,1,1,0,88120.78,1,True,False,False,0.91,High,15686236
657,41,8,109402.13,1,1,1,66463.62,0,False,True,True,0.0,,15659807
730,33,7,130367.87,1,1,0,15142.1,1,True,False,False,0.82,High,15736078
816,34,2,108410.87,2,1,0,102908.91,0,True,False,False,0.07,Low,15620836
484,50,2,90408.16,2,0,0,48170.57,0,False,False,False,0.2,Low,15698184
728,34,6,90425.15,2,1,1,11597.69,0,False,False,False,0.01,Low,15717643
730,39,6,140094.59,1,1,0,172450.04,1,False,True,False,0.75,High,15776596
477,31,9,0.0,2,0,1,184061.17,0,False,True,True,0.01,Low,15814757
663,46,6,95439.4,1,1,1,21038.58,1,True,False,False,0.84,High,15812607
549,34,6,204017.4,2,1,0,109538.35,0,True,False,True,0.03,Low,15663888
714,29,9,0.0,2,1,0,129192.55,0,False,True,True,0.0,,15748882
430,49,3,137115.16,1,1,0,146516.86,1,True,False,True,0.91,High,15690829
504,43,5,134740.19,2,1,0,181430.91,0,True,False,True,0.03,Low,15695819
530,29,5,0.0,2,0,0,121451.21,0,False,False,False,0.0,,15696834
619,29,4,98955.87,1,0,1,131712.51,0,True,False,True,0.02,Low,15797710
617,44,9,49157.09,2,1,0,53294.17,0,True,False,True,0.2,Low,15700654
791,31,1,130240.33,1,0,0,96546.55,0,True,False,True,0.09,Low,15583764
609,48,1,108019.27,3,1,1,184524.65,1,False,False,True,0.98,High,15688849
780,51,4,126725.25,1,1,0,195259.31,1,True,False,True,0.73,High,15661473
777,34,5,96693.66,1,1,1,172618.52,0,True,False,False,0.11,Low,15601030
817,27,7,129810.6,1,1,1,59259.44,0,True,False,False,0.31,Medium,15789557
850,58,8,156652.13,1,0,0,25899.21,1,False,False,True,0.96,High,15745250
732,36,9,0.0,1,0,0,3749.0,1,False,False,False,0.19,Low,15590349
693,40,4,130661.96,1,1,1,101918.96,0,False,False,True,0.08,Low,15741693
576,50,8,0.0,2,1,1,57802.62,0,False,False,False,0.06,Low,15618446
643,37,6,0.0,2,0,0,142454.77,0,False,False,True,0.01,Low,15766552
757,47,3,130747.1,1,1,0,143829.54,0,False,False,True,0.53,Medium,15668775
569,30,6,106629.49,1,0,1,44114.88,0,True,False,True,0.16,Low,15757895
772,36,3,112029.83,1,1,1,186948.35,0,False,True,True,0.01,Low,15774551
576,29,7,130575.26,1,0,1,173629.78,0,True,False,True,0.04,Low,15684011
608,28,4,96679.71,1,1,1,49133.45,0,True,False,True,0.04,Low,15736146
794,33,0,0.0,2,0,0,178122.71,0,False,False,True,0.02,Low,15656286
593,50,6,171740.69,1,0,0,20893.61,0,False,False,True,0.3,Low,15774847
597,38,1,0.0,2,1,0,41303.29,0,False,True,True,0.01,Low,15619340
541,39,9,100116.67,1,1,1,199808.1,1,True,False,False,0.81,High,15815656
692,24,2,120596.93,1,0,1,180490.53,0,True,False,True,0.02,Low,15623357
697,48,1,0.0,2,1,1,87400.53,0,False,False,False,0.04,Low,15601324
768,29,2,95984.69,2,1,1,73686.75,0,False,False,True,0.0,,15715510
802,38,1,142557.11,1,1,1,172497.73,0,False,False,True,0.01,Low,15663770
584,47,5,0.0,2,1,0,89286.29,0,False,False,True,0.05,Low,15779267
614,66,2,0.0,2,0,1,180082.7,0,False,True,True,0.0,,15597957
850,36,6,143644.16,1,1,0,22102.25,1,True,False,False,0.73,High,15584620
671,38,6,132129.72,1,0,1,76068.95,0,False,False,False,0.06,Low,15750772
626,52,0,0.0,2,1,0,32159.46,1,False,False,False,0.84,High,15706557
770,68,2,183555.24,1,0,0,159557.28,1,False,False,False,0.89,High,15594391
633,38,2,91902.56,2,1,1,107673.35,0,False,False,True,0.01,Low,15661656
663,40,6,156218.19,1,0,1,33607.72,0,False,False,True,0.13,Low,15631217
581,43,5,93259.57,3,1,0,141035.65,1,True,False,False,0.96,High,15588955
561,45,2,168085.38,2,0,1,115719.08,0,True,False,False,0.07,Low,15758252
479,51,1,107714.74,3,1,0,86128.21,1,True,False,True,0.93,High,15740223
769,31,6,117852.26,2,1,0,147668.64,0,False,False,False,0.02,Low,15805413
659,60,2,0.0,1,1,0,177480.45,1,False,True,True,0.91,High,15635116
590,51,10,84474.62,2,1,1,190937.09,0,False,True,False,0.1,Low,15764892
560,50,3,0.0,2,1,0,84531.79,0,False,False,True,0.06,Low,15795936
437,35,6,126803.34,2,1,1,161133.4,0,True,False,True,0.0,,15655232
661,34,0,0.0,2,1,0,185555.63,0,False,False,False,0.04,Low,15640133
677,36,10,68806.84,1,1,0,33075.24,0,True,False,False,0.05,Low,15751524
560,31,3,115141.18,1,1,0,39806.75,0,False,False,False,0.03,Low,15670552
578,35,2,0.0,2,0,1,26389.92,0,False,False,False,0.02,Low,15623966
421,34,6,90723.36,1,1,1,12162.76,0,False,True,True,0.03,Low,15752193
492,49,2,151249.45,2,1,1,167237.94,0,True,False,False,0.19,Low,15607269
545,32,6,0.0,2,1,1,52067.37,0,False,False,False,0.01,Low,15700752
640,43,9,94752.49,1,1,0,184006.36,1,True,False,False,0.85,High,15777901
624,34,6,0.0,1,1,0,582.59,1,False,True,False,0.84,High,15639117
577,28,7,0.0,1,1,0,143274.41,0,False,True,True,0.09,Low,15720203
704,31,5,132084.66,3,1,1,54474.48,1,False,False,True,0.69,Medium,15586236
523,45,5,0.0,2,1,1,121428.2,0,False,False,True,0.01,Low,15676645
793,35,2,0.0,2,1,1,79704.12,0,False,False,True,0.0,,15715988
564,53,2,45472.28,1,1,1,41055.71,1,False,False,False,0.32,Medium,15603749
711,33,1,0.0,1,0,0,41590.4,0,False,False,True,0.01,Low,15608956
791,33,10,130229.71,2,0,0,54019.93,1,True,False,False,0.76,High,15733872
629,38,9,123948.85,1,1,0,76053.07,0,True,False,False,0.19,Low,15666982
729,39,6,127415.85,1,1,1,184977.2,1,True,False,True,0.74,High,15602647
651,35,8,110067.71,1,1,0,127678.95,1,True,False,True,0.46,Medium,15623063
695,39,4,65521.2,1,1,1,1243.97,0,False,True,True,0.13,Low,15682928
847,31,5,0.0,2,1,1,76326.67,0,False,True,True,0.0,,15729246
704,47,5,0.0,2,1,1,145338.61,0,False,False,True,0.0,,15588928
613,33,3,155736.42,2,1,1,57751.21,0,True,False,True,0.02,Low,15803352
692,29,4,0.0,2,0,0,138880.24,0,False,True,False,0.01,Low,15607485
720,34,3,118307.57,2,1,1,136120.29,0,False,False,False,0.02,Low,15656249
577,41,6,0.0,1,1,1,167621.18,0,False,False,True,0.2,Low,15761783
710,24,7,103099.17,2,1,0,173276.62,0,True,False,False,0.06,Low,15716605
716,38,1,0.0,2,1,1,99661.46,0,False,False,False,0.01,Low,15757425
410,33,6,125789.69,1,0,0,66333.56,1,False,False,True,0.09,Low,15603096
584,36,4,109646.83,1,1,1,70240.79,0,True,False,False,0.39,Medium,15588580
792,30,1,127187.86,1,1,1,113553.42,0,False,False,True,0.0,,15770539
605,36,6,0.0,1,0,1,690.84,0,False,False,False,0.1,Low,15572022
486,24,1,0.0,1,1,0,98802.76,0,False,True,True,0.08,Low,15571843
615,41,4,130385.82,1,0,1,130661.95,0,False,False,True,0.14,Low,15752502
676,23,1,107787.47,1,0,1,116378.82,0,False,False,True,0.0,,15609058
571,34,1,99325.04,2,0,1,186052.15,0,False,False,True,0.0,,15775108
850,37,9,0.0,1,0,0,100101.06,0,False,False,False,0.09,Low,15708904
717,48,7,123764.95,1,1,1,169952.82,0,False,False,True,0.16,Low,15600086
642,39,8,128264.03,1,1,0,61792.76,1,True,False,False,0.8,High,15814675
780,47,7,86006.21,1,1,1,37973.13,0,False,True,True,0.12,Low,15572777
492,38,8,57068.43,2,1,0,188974.81,0,True,False,False,0.07,Low,15585106
760,29,5,103607.24,2,0,1,86334.64,0,True,False,True,0.02,Low,15738936
500,40,1,99004.24,1,1,1,152845.99,0,False,True,True,0.05,Low,15750970
654,36,2,0.0,2,1,1,146652.11,0,False,True,False,0.01,Low,15725772
606,25,3,147386.72,3,1,0,45482.04,1,False,True,False,0.96,High,15692106
367,42,6,93608.28,1,1,0,168816.73,1,False,True,True,0.9,High,15791533
799,38,2,0.0,2,1,1,59297.34,0,False,True,True,0.03,Low,15715715
434,71,9,119496.87,1,1,0,125848.88,0,True,False,True,0.24,Low,15785576
719,32,7,0.0,1,0,0,76264.27,0,False,True,False,0.13,Low,15798834
641,37,2,0.0,2,1,0,3939.87,0,False,False,False,0.08,Low,15744127
461,25,6,0.0,2,1,1,15306.29,0,False,True,False,0.09,Low,15637427
790,25,5,152885.77,1,1,0,58214.79,0,True,False,False,0.27,Low,15576990
588,31,4,99607.37,2,0,1,35877.03,0,False,False,True,0.0,,15615352
621,27,4,137003.68,1,1,0,21254.06,0,False,False,True,0.04,Low,15647333
768,48,3,122831.58,1,1,1,24533.89,1,True,False,True,0.85,High,15572050
681,38,2,99811.44,2,1,0,23531.5,0,False,True,True,0.03,Low,15581370
606,37,8,154712.58,2,1,0,89099.18,0,False,True,True,0.03,Low,15813503
542,37,8,0.0,1,1,1,807.06,0,False,True,True,0.05,Low,15769783
713,24,7,147687.24,1,1,1,121592.5,0,True,False,False,0.03,Low,15793135
597,33,2,0.0,2,1,1,4700.66,0,False,True,False,0.02,Low,15599182
635,27,3,127009.83,1,1,0,161909.95,0,False,False,True,0.01,Low,15689517
599,61,1,124737.96,1,0,1,90389.61,1,True,False,True,0.82,High,15641366
496,44,0,179356.28,2,1,0,2919.21,1,False,True,False,0.78,High,15588859
759,31,8,0.0,2,1,1,99086.74,0,False,True,True,0.0,,15732293
757,31,1,127320.36,3,1,0,163170.32,0,True,False,True,0.34,Medium,15568032
564,31,0,125175.58,1,1,1,72757.33,0,False,True,True,0.15,Low,15623525
561,22,6,186788.96,2,1,0,73286.8,0,False,False,False,0.04,Low,15606601
702,40,3,148556.74,1,0,1,146056.29,0,False,False,True,0.03,Low,15800811
678,40,8,128644.46,1,0,0,167673.37,0,True,False,False,0.34,Medium,15610711
707,46,7,127476.73,2,1,1,146011.55,0,False,False,False,0.32,Medium,15809654
610,27,9,159561.93,1,0,1,103381.47,0,False,False,False,0.02,Low,15576077
744,42,1,112419.92,1,1,1,83022.92,0,False,False,True,0.07,Low,15643378
598,28,8,129991.76,2,0,1,46041.08,0,False,False,True,0.01,Low,15566790
562,36,5,0.0,1,0,1,182843.24,0,False,True,True,0.11,Low,15774402
621,59,2,0.0,2,1,1,171364.18,0,False,True,False,0.08,Low,15694641
659,50,3,0.0,1,1,0,183399.12,1,False,False,False,0.95,High,15605916
722,40,6,89175.06,2,0,1,152883.95,0,True,False,False,0.07,Low,15812356
606,39,3,0.0,2,1,0,50560.45,1,False,False,False,0.64,Medium,15644179
603,39,5,162390.52,2,1,0,54702.66,0,False,True,False,0.13,Low,15771674
506,59,3,190353.08,1,1,0,78365.75,0,True,False,False,0.25,Low,15623314
715,21,8,0.0,2,1,0,68666.63,0,False,False,True,0.0,,15613292
690,47,2,0.0,2,1,0,151375.73,0,False,False,True,0.0,,15813871
644,40,10,139180.97,1,1,1,19959.67,0,False,False,False,0.21,Low,15759480
589,36,8,114435.47,1,1,0,26955.72,0,False,False,True,0.01,Low,15587712
592,66,5,149950.19,1,1,1,76267.59,0,False,False,False,0.07,Low,15671165
632,42,4,126115.6,1,1,0,100998.5,0,False,False,True,0.14,Low,15620746
577,59,7,111396.97,1,0,1,191070.01,0,True,False,False,0.25,Low,15706537
588,30,3,115007.08,1,0,0,176858.5,0,False,False,True,0.0,,15589312
617,54,6,102141.9,1,1,1,45325.26,0,False,False,True,0.08,Low,15741180
668,36,3,133686.52,1,1,0,190958.48,1,False,True,False,0.66,Medium,15733888
810,32,9,120879.73,2,0,1,78896.59,0,False,False,True,0.0,,15798532
767,47,5,0.0,1,1,0,121964.46,1,False,True,True,0.9,High,15577359
718,49,10,82321.88,1,0,1,11144.4,0,False,True,False,0.32,Medium,15614936
589,27,4,0.0,2,1,0,144181.48,0,False,True,False,0.01,Low,15747647
778,33,5,116474.28,2,1,1,32757.55,0,False,True,True,0.0,,15588566
724,34,3,132352.69,1,1,0,80320.3,0,False,False,False,0.07,Low,15570141
477,39,4,182491.57,1,1,0,185830.72,0,True,False,False,0.26,Low,15800793
580,34,6,0.0,2,1,1,160095.31,0,False,False,True,0.0,,15572415
566,63,2,120787.18,2,1,1,52198.84,0,False,True,True,0.2,Low,15635125
711,29,3,130181.47,2,1,0,31811.44,0,False,False,False,0.01,Low,15636551
706,32,5,88348.43,2,1,1,104181.78,0,True,False,True,0.02,Low,15600912
703,31,6,0.0,2,1,1,67667.19,0,False,True,True,0.0,,15768476
679,39,2,146186.28,2,1,1,193974.47,0,True,False,True,0.01,Low,15650266
603,32,7,0.0,1,1,0,198055.94,1,False,False,True,0.76,High,15621004
598,34,0,104488.17,1,0,1,43249.67,0,False,True,True,0.05,Low,15748352
836,32,4,109196.67,2,1,0,55218.02,0,True,False,False,0.26,Low,15788920
687,61,7,80538.56,1,1,0,131305.37,1,False,False,False,0.96,High,15743236
704,41,4,109026.8,2,1,1,43117.1,0,True,False,True,0.03,Low,15637717
605,75,2,61319.63,1,0,1,186655.11,0,True,False,True,0.04,Low,15635500
516,40,9,0.0,2,0,1,33266.29,0,False,False,False,0.07,Low,15634792
572,39,2,0.0,2,1,1,555.28,0,False,False,False,0.01,Low,15607560
557,42,6,177822.03,1,1,0,150944.31,1,False,False,True,0.8,High,15727177
443,59,4,110939.3,1,1,0,72846.58,1,True,False,True,0.96,High,15774358
604,25,7,165413.43,1,1,1,35279.74,0,True,False,True,0.03,Low,15791304
483,27,1,77805.66,1,1,1,2101.89,0,False,False,True,0.02,Low,15603328
702,50,3,0.0,2,0,0,94949.84,0,False,False,True,0.06,Low,15804937
670,57,3,175575.95,2,1,0,99061.75,1,False,True,False,0.88,High,15804142
804,38,3,124197.22,1,1,0,74692.06,0,False,True,False,0.03,Low,15608845
850,30,3,0.0,2,1,0,116692.8,0,False,False,False,0.0,,15702434
554,39,10,160132.75,1,1,0,32824.15,0,False,False,False,0.1,Low,15632609
588,37,7,70258.88,2,1,0,139607.61,0,True,False,False,0.08,Low,15603550
758,32,4,162657.64,2,1,1,115525.13,0,True,False,True,0.02,Low,15755239
787,43,0,132217.45,1,1,0,20955.03,1,True,False,True,0.8,High,15670528
582,25,9,148042.97,2,1,0,52341.15,0,False,True,True,0.01,Low,15732704
633,33,4,92855.02,1,1,1,159813.18,0,False,True,False,0.02,Low,15589019
766,47,9,129289.98,1,1,0,169935.46,1,True,False,True,0.86,High,15677796
564,37,9,100252.18,1,1,1,146033.52,0,False,True,True,0.05,Low,15760177
602,37,3,107592.89,2,0,1,153122.73,0,False,True,True,0.02,Low,15636595
649,39,3,113096.41,1,1,1,60335.24,0,False,False,True,0.03,Low,15737275
679,40,7,0.0,2,1,1,163757.29,0,False,True,False,0.0,,15672905
639,34,7,149940.04,2,0,0,156648.81,0,False,True,True,0.14,Low,15753955
790,50,8,121438.58,1,1,1,176471.78,1,True,False,True,0.79,High,15708504
565,32,9,0.0,2,1,0,5388.3,0,False,False,True,0.01,Low,15592451
478,50,2,0.0,1,0,1,93332.64,1,False,False,False,0.58,Medium,15790455
825,29,3,148874.01,2,0,1,71192.82,0,False,False,True,0.07,Low,15572174
528,32,0,68138.37,1,1,1,170309.19,0,False,True,False,0.12,Low,15656330
577,35,5,110080.3,1,1,1,109794.31,0,False,True,True,0.03,Low,15569626
663,24,7,0.0,2,1,1,166310.82,0,False,False,True,0.0,,15608726
505,25,5,114268.85,2,1,1,126728.27,0,True,False,False,0.03,Low,15637366
633,29,6,117412.35,1,0,0,30338.94,0,True,False,True,0.11,Low,15778049
586,38,6,0.0,2,1,1,37935.83,0,False,False,False,0.0,,15727421
850,35,9,0.0,2,0,0,25329.48,0,False,False,False,0.03,Low,15688865
629,37,1,35549.81,2,0,0,49676.33,0,True,False,False,0.06,Low,15751032
744,56,9,0.0,2,1,1,169498.61,0,False,False,True,0.04,Low,15734737
750,36,7,136492.92,3,1,1,26500.29,1,False,False,True,0.88,High,15746515
637,28,3,123675.69,1,1,1,166458.41,0,True,False,True,0.05,Low,15664311
575,40,1,139532.34,1,1,0,181294.39,0,False,False,False,0.14,Low,15708139
671,58,1,178713.98,1,1,1,21768.21,0,False,True,True,0.11,Low,15768574
571,40,5,0.0,2,0,0,72849.29,0,False,False,True,0.02,Low,15738018
590,41,1,89086.31,1,1,0,24499.97,0,False,False,True,0.08,Low,15699753
619,38,3,96143.47,1,0,0,98994.92,0,False,True,True,0.02,Low,15703199
640,30,5,32197.64,1,0,1,141446.01,0,True,False,False,0.01,Low,15627830
670,38,7,0.0,2,1,1,77864.41,0,False,False,True,0.0,,15570855
737,33,4,0.0,2,1,0,115115.32,0,False,False,False,0.02,Low,15772503
555,32,10,0.0,2,0,1,168605.96,0,False,True,True,0.0,,15584453
742,33,6,0.0,2,0,0,38550.4,0,False,False,True,0.0,,15710111
618,40,0,140306.38,1,1,0,160618.61,1,True,False,False,0.75,High,15618562
560,35,1,0.0,2,1,0,3701.63,0,False,False,False,0.01,Low,15706764
654,38,8,0.0,2,1,0,88659.44,0,False,False,True,0.0,,15798737
787,42,2,74483.97,2,0,1,44273.91,0,True,False,False,0.02,Low,15712608
611,53,7,0.0,2,0,1,156495.39,1,False,False,False,0.65,Medium,15636736
559,34,0,0.0,1,1,0,182988.94,0,False,True,True,0.04,Low,15703544
481,37,8,152303.66,2,1,1,175082.2,0,False,False,True,0.01,Low,15815645
753,32,5,159904.79,1,1,0,148811.14,0,True,False,True,0.07,Low,15705739
675,32,1,0.0,3,1,0,85901.09,0,False,False,True,0.16,Low,15709643
748,31,1,99557.94,1,1,0,199255.32,0,True,False,False,0.14,Low,15669805
610,46,5,116886.59,1,0,0,107973.44,0,False,True,False,0.12,Low,15737489
580,32,9,142188.2,2,0,1,128028.6,0,False,True,True,0.03,Low,15775131
624,40,3,149961.99,2,1,0,104610.86,0,True,False,False,0.04,Low,15765283
709,36,8,0.0,2,1,1,69676.55,0,False,False,False,0.09,Low,15628715
605,34,2,0.0,1,0,0,35982.42,0,False,False,False,0.24,Low,15813283
706,53,7,0.0,2,0,1,117939.17,0,False,True,True,0.04,Low,15745716
567,40,8,28649.64,1,1,1,95140.62,0,False,True,True,0.16,Low,15598485
747,21,4,81025.6,2,1,0,167682.57,0,False,False,False,0.06,Low,15696552
664,57,1,0.0,2,1,1,56562.57,0,False,False,True,0.05,Low,15754569
711,39,3,152462.79,1,1,0,90305.97,0,False,False,False,0.2,Low,15701741
609,25,10,0.0,1,0,1,109895.16,0,False,False,True,0.12,Low,15572631
632,28,7,155519.59,1,1,0,1843.24,0,False,True,True,0.12,Low,15636069
725,36,1,118851.05,1,1,1,102747.02,0,False,False,False,0.07,Low,15682467
850,34,9,92899.27,2,1,0,97465.89,0,False,False,False,0.05,Low,15790744
682,40,4,0.0,1,0,1,105352.55,0,False,False,True,0.11,Low,15625023
797,37,4,75263.7,1,1,0,85801.77,0,False,False,True,0.09,Low,15731267
668,38,1,147904.31,1,1,1,69370.05,0,False,True,True,0.04,Low,15742879
783,41,5,106640.5,1,1,0,176945.96,0,True,False,False,0.07,Low,15757015
766,28,4,90696.78,1,0,1,21597.2,0,True,False,False,0.02,Low,15770711
704,36,2,175509.8,2,1,0,152039.67,0,False,True,False,0.24,Low,15569430
722,40,6,0.0,2,1,1,111893.09,0,False,False,True,0.01,Low,15617304
692,34,7,0.0,2,1,0,195074.62,0,False,False,False,0.0,,15704466
584,35,2,114321.28,2,0,0,15959.01,0,False,False,False,0.06,Low,15664681
644,51,4,95560.04,1,0,0,72628.84,1,True,False,False,0.93,High,15605534
598,50,5,88379.81,3,0,1,64157.24,1,True,False,False,0.89,High,15792473
733,48,7,85915.52,1,1,1,23860.5,0,True,False,True,0.25,Low,15802625
615,58,3,72309.3,1,1,1,85687.09,1,True,False,True,0.8,High,15766017
850,39,2,0.0,2,1,0,179451.42,0,False,False,False,0.02,Low,15762172
521,43,8,0.0,1,1,1,93180.09,0,False,False,True,0.1,Low,15728333
675,69,1,0.0,2,1,0,157097.09,0,False,False,True,0.45,Medium,15792868
746,58,3,0.0,3,1,1,80344.96,1,False,False,True,0.79,High,15605698
770,33,4,0.0,1,1,0,26080.54,1,False,False,False,0.74,High,15777060
618,30,3,133844.22,1,1,1,31406.93,0,False,False,True,0.01,Low,15626243
556,36,7,154872.08,2,1,1,32044.64,0,False,False,True,0.04,Low,15719898
749,27,9,0.0,2,1,0,132734.87,0,False,False,False,0.0,,15599976
702,43,6,116121.67,1,1,0,61602.42,0,False,True,True,0.14,Low,15752809
555,42,6,107104.5,1,1,1,41304.44,1,True,False,True,0.8,High,15589698
587,47,6,71026.77,1,1,0,57962.41,0,False,False,True,0.15,Low,15609977
639,38,3,0.0,1,1,0,42862.82,0,False,False,True,0.39,Medium,15750121
643,33,4,0.0,2,1,1,152992.04,0,False,False,True,0.0,,15734177
600,41,1,0.0,2,1,1,91193.65,0,False,False,False,0.01,Low,15781347
651,53,7,0.0,2,1,1,130132.41,0,False,False,True,0.02,Low,15592025
666,27,4,0.0,2,0,0,88751.45,0,False,False,False,0.0,,15670163
520,39,6,145644.05,1,0,0,104118.93,0,False,False,False,0.08,Low,15765402
650,50,7,129667.77,1,0,0,42028.16,0,False,True,False,0.21,Low,15624343
564,33,3,109341.87,1,1,0,75632.78,0,True,False,True,0.12,Low,15602354
586,64,1,0.0,2,1,1,53710.23,0,False,False,True,0.01,Low,15579183
617,35,5,0.0,2,0,1,13066.3,0,False,False,False,0.01,Low,15584899
712,30,6,0.0,2,1,0,152417.97,0,False,True,False,0.01,Low,15723658
654,55,3,87485.67,1,1,1,3299.01,0,False,False,True,0.13,Low,15803965
605,27,9,0.0,2,1,0,198091.81,0,False,False,True,0.01,Low,15682489
491,36,0,53369.13,1,1,1,103934.12,0,False,False,False,0.03,Low,15813645
707,35,9,0.0,2,1,1,70403.65,0,False,False,False,0.04,Low,15766787
638,34,5,146679.77,1,1,0,102179.86,0,False,True,True,0.1,Low,15687171
683,43,2,112499.42,2,1,0,30375.18,0,False,False,True,0.05,Low,15690744
815,38,2,48387.0,1,1,0,184796.84,0,False,True,False,0.13,Low,15707974
645,38,1,68079.8,1,0,1,166264.89,0,False,True,True,0.07,Low,15673084
645,49,4,160133.88,1,0,1,88391.97,0,True,False,True,0.2,Low,15814772
683,30,4,66190.33,1,1,1,115186.97,0,False,False,True,0.01,Low,15743709
705,37,10,0.0,2,1,1,13935.53,1,False,False,False,0.69,Medium,15610343
647,35,4,123761.68,1,1,0,83910.4,0,False,False,True,0.02,Low,15737414
786,33,0,122325.58,1,0,0,34712.34,1,True,False,False,0.46,Medium,15788480
534,41,9,0.0,2,1,0,13871.34,0,False,False,True,0.04,Low,15568519
602,42,1,138912.17,1,1,1,139494.75,0,False,True,False,0.05,Low,15792453
695,42,0,0.0,2,0,1,140724.64,0,False,False,False,0.03,Low,15658100
553,25,7,128524.19,2,1,0,20682.46,0,True,False,False,0.01,Low,15695197
516,31,3,0.0,2,1,0,124202.26,0,False,True,False,0.03,Low,15749807
655,34,3,0.0,2,1,0,159638.77,0,False,False,False,0.0,,15773876
849,49,9,132934.89,1,1,0,171056.65,1,True,False,False,0.69,Medium,15591698
520,43,3,150805.17,3,0,1,25333.03,1,True,False,True,0.92,High,15712813
568,46,3,0.0,2,1,1,29372.62,0,False,True,False,0.01,Low,15763898
695,32,9,0.0,3,0,1,38533.79,0,False,True,True,0.2,Low,15793324
807,28,7,165969.26,3,1,0,156122.13,1,False,True,False,0.91,High,15757759
642,36,2,124495.98,3,1,1,57904.22,1,True,False,False,0.94,High,15796230
703,39,1,141559.5,1,1,1,31257.1,1,True,False,True,0.73,High,15611729
556,38,2,114756.14,1,1,0,193214.05,0,False,False,True,0.06,Low,15709531
585,30,6,0.0,2,1,1,137757.69,0,False,False,False,0.0,,15650751
587,49,7,155393.98,2,1,0,13308.2,1,True,False,False,0.85,High,15641413
524,32,6,0.0,1,1,1,132861.9,1,False,True,False,0.69,Medium,15753840
556,31,1,128663.81,2,1,0,125083.29,0,True,False,False,0.04,Low,15669994
504,44,4,113522.64,1,1,1,12405.2,0,False,True,True,0.2,Low,15695301
731,26,3,0.0,2,1,0,37697.29,0,False,True,False,0.04,Low,15792004
651,34,3,0.0,2,1,1,105599.65,0,False,False,True,0.0,,15603035
675,40,8,79035.95,1,1,0,142783.98,1,False,True,False,0.34,Medium,15717286
657,22,6,0.0,3,0,1,168412.07,1,False,True,False,0.85,High,15577107
686,33,9,141918.09,2,0,1,184036.47,0,True,False,True,0.08,Low,15754747
690,35,9,107944.33,2,0,0,48478.47,0,False,False,False,0.09,Low,15705676
567,36,7,0.0,2,0,1,3896.08,0,False,False,True,0.0,,15751912
557,57,1,120043.13,1,1,0,132370.75,1,True,False,True,0.98,High,15677336
446,45,10,125191.69,1,1,1,128260.86,1,False,True,False,0.74,High,15684395
850,31,1,96399.31,2,1,0,106534.15,0,False,False,True,0.09,Low,15659949
637,41,2,0.0,2,0,1,102515.42,0,False,False,True,0.01,Low,15812422
499,60,7,76961.6,2,1,1,83643.87,0,False,False,True,0.08,Low,15806941
622,34,7,98675.74,1,1,0,138906.85,1,True,False,False,0.64,Medium,15637690
684,37,1,126817.13,2,1,1,29995.83,1,True,False,True,0.59,Medium,15632882
612,32,3,121394.42,1,1,0,164081.42,0,False,False,True,0.05,Low,15807107
813,29,5,106059.4,1,0,0,187976.88,1,True,False,False,0.77,High,15661034
850,44,2,112755.34,2,0,0,158171.36,0,True,False,True,0.12,Low,15811958
795,29,4,0.0,2,0,0,155711.64,0,False,True,True,0.0,,15785167
628,55,7,0.0,3,1,0,85890.75,1,False,True,False,0.98,High,15646720
565,38,7,145400.69,2,1,1,83844.79,0,True,False,False,0.02,Low,15658614
